N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
20,1.2,3,0.01,0.1,10000,100,0,1,0,4,FALSE,FALSE,data,FALSE,,1,TRUE,10,FALSE,FALSE,10000,10000,TRUE
 ,,,,,,,,,,,,,,,,,,,,,,,
Temp,n_samples,E_mean,E_std,M_mean,M_std,,,,,,,,,,,,,,,,,,
1.34,10000,-1.974075017,0.023815209,-0.993109006,0.006683491,0.000317096,1.10E-05,3.34E-05,2.56E-06,,,,,,,,,,,,,,
1.35,10000,-1.973526017,0.023773244,0.992935006,0.006802257,0.00031033,9.59E-06,3.41E-05,2.73E-06,,,,,,,,,,,,,,
1.36,10000,-1.974066017,0.023134551,0.993216006,0.00628906,0.000288039,1.08E-05,2.91E-05,9.19E-07,,,,,,,,,,,,,,
1.37,10000,-1.969347018,0.026144666,0.991622007,0.007984614,0.000367155,2.01E-05,4.68E-05,3.89E-06,,,,,,,,,,,,,,
1.38,10000,-1.970835019,0.02473242,0.992262507,0.006844963,0.000321295,2.51E-05,3.38E-05,1.01E-06,,,,,,,,,,,,,,
1.39,10000,-1.968676017,0.026524084,0.991486508,0.007947184,0.000364164,1.31E-05,4.56E-05,3.45E-06,,,,,,,,,,,,,,
1.4,10000,-1.966007017,0.027661636,0.990757008,0.007967864,0.000389006,2.21E-05,4.50E-05,2.15E-06,,,,,,,,,,,,,,
1.41,10000,-1.965921017,0.028291552,0.990868008,0.00797286,0.000399619,2.02E-05,4.55E-05,2.52E-06,,,,,,,,,,,,,,
1.42,10000,-1.960153017,0.030288067,0.989122009,0.009068023,0.0004519,2.36E-05,5.68E-05,2.42E-06,,,,,,,,,,,,,,
1.43,10000,-1.958193017,0.031230517,-0.988397009,0.009473401,0.000479098,2.44E-05,6.23E-05,3.24E-06,,,,,,,,,,,,,,
1.44,10000,-1.957563016,0.031764312,-0.988467509,0.009155265,0.000487208,2.19E-05,5.77E-05,2.30E-06,,,,,,,,,,,,,,
1.45,10000,-1.958694017,0.030686068,0.988890509,0.008695484,0.000446958,2.19E-05,5.22E-05,3.34E-06,,,,,,,,,,,,,,
1.46,10000,-1.957626017,0.031363746,-0.988401009,0.009309572,0.000458102,3.20E-05,5.97E-05,3.94E-06,,,,,,,,,,,,,,
