N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,T_c_guess,T_localize,T_localize_range,T_localize_spacing,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
2.247,5000,-1.41730688,0.04974282,-0.57991936,0.077552557,0.00048531,3.92E-05,0.002684586,0.00017448,,,,,,,,,,,,,,,,,,
2.249,5000,-1.39131136,0.050657854,-0.55130032,0.087106075,0.00050423,2.70E-05,0.003370145,0.000142266,,,,,,,,,,,,,,,,,,
2.251,5000,-1.40067584,0.088950199,-0.59453168,0.167142927,0.001547517,6.91E-05,0.012412292,0.000741795,,,,,,,,,,,,,,,,,,
2.253,5000,-1.37833408,0.053054499,-0.49665344,0.109542579,0.000550802,2.55E-05,0.005291196,0.000181709,,,,,,,,,,,,,,,,,,
2.255,5000,-1.34950176,0.048590789,-0.4313968,0.122542451,0.00046292,2.59E-05,0.006619355,0.000116643,,,,,,,,,,,,,,,,,,
2.257,5000,-1.37088992,0.061341785,0.46117888,0.171190866,0.000735924,3.67E-05,0.012956064,0.000684482,,,,,,,,,,,,,,,,,,
2.259,5000,-1.43923104,0.054189083,-0.72028768,0.050390838,0.000582259,4.59E-05,0.001129023,5.12E-05,,,,,,,,,,,,,,,,,,
2.261,5000,-1.44104656,0.062581437,-0.705904,0.091154587,0.000764032,4.06E-05,0.003665878,0.000235874,,,,,,,,,,,,,,,,,,
2.263,5000,-1.35970016,0.055115392,-0.47697904,0.126652083,0.000591142,3.92E-05,0.007039246,0.000363391,,,,,,,,,,,,,,,,,,
2.265,5000,-1.344332,0.057762143,-0.4247648,0.151268141,0.000651034,4.04E-05,0.010107678,0.00035459,,,,,,,,,,,,,,,,,,
2.267,5000,-1.31134176,0.059956715,0.27823424,0.140119745,0.000692124,4.89E-05,0.008645045,0.000440283,,,,,,,,,,,,,,,,,,
2.269,5000,-1.43524576,0.050302178,-0.71810416,0.048022447,0.000493724,1.62E-05,0.001029336,6.19E-05,,,,,,,,,,,,,,,,,,
2.271,5000,-1.42155824,0.053922411,0.69565872,0.063214025,0.000556613,2.22E-05,0.001737385,7.18E-05,,,,,,,,,,,,,,,,,,
2.273,5000,-1.3246832,0.078131561,0.3916744,0.211230891,0.001176904,6.41E-05,0.019447957,0.001003802,,,,,,,,,,,,,,,,,,
2.275,5000,-1.3758664,0.048633531,-0.62387056,0.049421382,0.000454414,3.38E-05,0.001086198,4.88E-05,,,,,,,,,,,,,,,,,,
2.277,5000,-1.40585984,0.066412196,-0.63756096,0.127810599,0.000850435,5.47E-05,0.007160798,0.000237615,,,,,,,,,,,,,,,,,,
2.279,5000,-1.30947632,0.046866526,0.04873328,0.124363045,0.000424129,3.06E-05,0.006752484,0.000329731,,,,,,,,,,,,,,,,,,
2.281,5000,-1.28774032,0.051095599,0.14834208,0.191538716,0.000503482,2.25E-05,0.016016001,0.000591967,,,,,,,,,,,,,,,,,,
2.283,5000,-1.39289968,0.04625811,-0.6586304,0.080043169,0.000405307,2.32E-05,0.002753968,0.000162642,,,,,,,,,,,,,,,,,,
2.285,5000,-1.31893072,0.059822432,-0.36410912,0.097801736,0.000681072,4.20E-05,0.004197887,0.000239566,,,,,,,,,,,,,,,,,,
2.287,5000,-1.30279136,0.043440809,-0.08101376,0.076066996,0.00035896,2.58E-05,0.002531732,8.90E-05,,,,,,,,,,,,,,,,,,
2.289,5000,-1.29641328,0.047629714,-0.11428512,0.114695189,0.000431227,1.67E-05,0.005689739,0.000520864,,,,,,,,,,,,,,,,,,
2.291,5000,-1.32722992,0.058033899,0.46281312,0.086413,0.000637415,2.48E-05,0.003238854,0.000155437,,,,,,,,,,,,,,,,,,
2.293,5000,-1.35832752,0.055644524,-0.54524288,0.141990548,0.000587168,2.86E-05,0.008807563,0.000380097,,,,,,,,,,,,,,,,,,
2.295,5000,-1.33227328,0.069587448,0.34711152,0.319536843,0.000907994,7.74E-05,0.044514517,0.001843663,,,,,,,,,,,,,,,,,,
2.297,5000,-1.31524576,0.057008682,0.4921408,0.088848231,0.000612268,4.28E-05,0.003417619,0.000194531,,,,,,,,,,,,,,,,,,
2.299,5000,-1.3144744,0.06123552,-0.20505824,0.222404704,0.000712322,5.32E-05,0.021477465,0.001100147,,,,,,,,,,,,,,,,,,
2.301,5000,-1.35035536,0.061090941,-0.60614576,0.101370764,0.000699514,2.46E-05,0.004455497,0.000304174,,,,,,,,,,,,,,,,,,
2.303,5000,-1.3698064,0.054475027,-0.60736656,0.080040855,0.000552035,3.52E-05,0.002777486,0.000109673,,,,,,,,,,,,,,,,,,
2.305,5000,-1.28622144,0.068667117,0.3855656,0.155530383,0.000883356,4.54E-05,0.010495742,0.000600472,,,,,,,,,,,,,,,,,,
2.307,5000,-1.360428,0.061207249,-0.61116208,0.089789006,0.000707509,4.49E-05,0.003473509,0.000149705,,,,,,,,,,,,,,,,,,
2.309,5000,-1.2210024,0.042548141,0.02397296,0.13967444,0.000338102,1.20E-05,0.008354955,0.000559812,,,,,,,,,,,,,,,,,,
2.311,5000,-1.27420384,0.048777586,-0.05773584,0.17969515,0.000444699,1.80E-05,0.013943401,0.000506073,,,,,,,,,,,,,,,,,,
2.313,5000,-1.31809888,0.06496915,0.50034384,0.13776244,0.000786989,6.34E-05,0.008144569,0.000177098,,,,,,,,,,,,,,,,,,
2.315,5000,-1.39075056,0.054374696,-0.68743232,0.055929197,0.000551123,4.31E-05,0.001345169,7.64E-05,,,,,,,,,,,,,,,,,,
2.317,5000,-1.27222848,0.050426282,-0.2744568,0.18786843,0.000470842,1.39E-05,0.015172683,0.000641256,,,,,,,,,,,,,,,,,,
2.319,5000,-1.2546872,0.049054962,0.0913264,0.084650725,0.000447657,2.77E-05,0.003090289,0.000237667,,,,,,,,,,,,,,,,,,
2.321,5000,-1.27859008,0.055980744,0.2315056,0.140311296,0.000582384,3.21E-05,0.00852331,0.000401155,,,,,,,,,,,,,,,,,,
2.323,5000,-1.26621456,0.052802917,0.33230208,0.139244877,0.00051498,1.63E-05,0.008345119,0.000306899,,,,,,,,,,,,,,,,,,
2.325,5000,-1.24845424,0.047236722,-0.04318752,0.215432841,0.000405896,1.67E-05,0.019861038,0.000742689,,,,,,,,,,,,,,,,,,
2.327,5000,-1.23189872,0.047785284,-0.12873136,0.159669427,0.000418384,1.67E-05,0.010986807,0.000582598,,,,,,,,,,,,,,,,,,
2.329,5000,-1.24561648,0.051907377,0.262012,0.105526632,0.000495837,3.33E-05,0.004726034,0.000254026,,,,,,,,,,,,,,,,,,
2.331,5000,-1.25254496,0.050627259,0.29903776,0.180962184,0.000468272,2.06E-05,0.014060282,0.000189426,,,,,,,,,,,,,,,,,,
2.333,5000,-1.23402704,0.04319034,0.12720608,0.077336031,0.000340977,1.55E-05,0.002555467,0.000103056,,,,,,,,,,,,,,,,,,
2.335,5000,-1.22210992,0.047679326,0.21469152,0.109486335,0.000413789,2.49E-05,0.005110971,0.000293092,,,,,,,,,,,,,,,,,,
2.337,5000,-1.259156,0.050857587,0.3881768,0.141278191,0.00047139,2.26E-05,0.008507663,0.000500282,,,,,,,,,,,,,,,,,,
2.339,5000,-1.22720368,0.05346027,-0.23686992,0.131626941,0.000521185,3.10E-05,0.007429407,0.000256975,,,,,,,,,,,,,,,,,,
2.341,5000,-1.2266184,0.054623358,-0.07862768,0.107876591,0.000540863,3.31E-05,0.004982617,0.0003033,,,,,,,,,,,,,,,,,,
2.343,5000,-1.21573168,0.05963317,0.27048816,0.174222103,0.00065,1.96E-05,0.013006541,0.000515498,,,,,,,,,,,,,,,,,,
2.345,5000,-1.20822016,0.052043253,0.05426576,0.152114103,0.000492246,2.93E-05,0.009867865,0.000390717,,,,,,,,,,,,,,,,,,
2.347,5000,-1.21107696,0.041520559,-0.06131952,0.144406006,0.000312905,1.06E-05,0.008878323,0.00041697,,,,,,,,,,,,,,,,,,
2.349,5000,-1.25757744,0.059051165,-0.1792592,0.328333924,0.000623887,5.07E-05,0.045822693,0.000969376,,,,,,,,,,,,,,,,,,
2.351,5000,-1.22470256,0.055561413,-0.21203808,0.2330401,0.000552879,1.72E-05,0.023060516,0.000595615,,,,,,,,,,,,,,,,,,
2.353,5000,-1.26662944,0.054242781,0.44688576,0.095763174,0.000527683,3.12E-05,0.003844428,0.000301166,,,,,,,,,,,,,,,,,,
2.355,5000,-1.21545328,0.04202815,0.05892704,0.136283528,0.00032031,1.39E-05,0.00787376,0.000320684,,,,,,,,,,,,,,,,,,
2.357,5000,-1.2229488,0.050697341,0.2668568,0.093637663,0.000463715,2.12E-05,0.003693763,0.000196602,,,,,,,,,,,,,,,,,,
2.359,5000,-1.23961888,0.05736622,-0.40089488,0.135141881,0.000592216,3.17E-05,0.007758103,0.00025843,,,,,,,,,,,,,,,,,,
2.361,5000,-1.20113408,0.046657616,0.14684592,0.161357369,0.00038584,2.03E-05,0.01098062,0.000641371,,,,,,,,,,,,,,,,,,
2.363,5000,-1.22300976,0.051546994,0.27900688,0.114938521,0.000474984,2.25E-05,0.005552638,0.000333631,,,,,,,,,,,,,,,,,,
2.365,5000,-1.19313792,0.045413905,-0.17466992,0.154935784,0.000369392,3.26E-05,0.01000672,0.000596579,,,,,,,,,,,,,,,,,,
2.367,5000,-1.24919504,0.050009635,0.42776624,0.117754085,0.000443552,2.89E-05,0.005849736,0.000294183,,,,,,,,,,,,,,,,,,
2.369,5000,-1.247084,0.055567171,0.49488384,0.090407393,0.000548951,2.05E-05,0.003422078,0.000136697,,,,,,,,,,,,,,,,,,
2.371,5000,-1.19987872,0.055478845,0.11397696,0.163453023,0.000540461,3.55E-05,0.011259766,0.000306136,,,,,,,,,,,,,,,,,,
2.373,5000,-1.19112496,0.051815862,-0.12190448,0.094257929,0.000480406,2.93E-05,0.003755057,0.000181359,,,,,,,,,,,,,,,,,,
2.375,5000,-1.1984608,0.049056604,-0.08148304,0.221599803,0.000428388,3.74E-05,0.020541659,0.000832469,,,,,,,,,,,,,,,,,,
2.377,5000,-1.21011552,0.048881456,0.2389672,0.076882723,0.00042418,2.63E-05,0.00246041,0.000147931,,,,,,,,,,,,,,,,,,
2.379,5000,-1.18193296,0.050436212,-0.00983008,0.159501612,0.000450807,1.76E-05,0.010734722,0.000565728,,,,,,,,,,,,,,,,,,
2.381,5000,-1.18783808,0.064476164,-0.19683344,0.188319405,0.000734505,3.69E-05,0.014821739,0.000556871,,,,,,,,,,,,,,,,,,
2.383,5000,-1.15330144,0.050574142,0.02243184,0.135670638,0.000442805,3.91E-05,0.007786841,0.000383621,,,,,,,,,,,,,,,,,,
2.385,5000,-1.17543056,0.049723724,-0.11145088,0.176601461,0.000435174,2.57E-05,0.013023183,0.000387804,,,,,,,,,,,,,,,,,,
2.387,5000,-1.19145024,0.052162298,0.23572544,0.112581234,0.000478141,2.11E-05,0.005317818,0.000241888,,,,,,,,,,,,,,,,,,
2.389,5000,-1.16865696,0.04800087,0.0257656,0.099300566,0.000403624,2.74E-05,0.004080551,0.000160397,,,,,,,,,,,,,,,,,,
2.391,5000,-1.16992976,0.046230869,-0.20741552,0.143140444,0.000373171,3.30E-05,0.008510177,0.000248355,,,,,,,,,,,,,,,,,,
2.393,5000,-1.18111776,0.049066996,-0.26536656,0.119872964,0.000417583,2.10E-05,0.006030854,0.000252196,,,,,,,,,,,,,,,,,,
2.395,5000,-1.20164256,0.071321222,-0.35442352,0.190210934,0.000882558,4.69E-05,0.015230571,0.000631686,,,,,,,,,,,,,,,,,,
2.397,5000,-1.15772896,0.049419457,0.13819488,0.104209813,0.000420318,2.61E-05,0.00454398,0.000134695,,,,,,,,,,,,,,,,,,
2.399,5000,-1.1442984,0.049833519,-0.0126224,0.098953384,0.000431945,2.49E-05,0.004095433,0.000165795,,,,,,,,,,,,,,,,,,
2.401,5000,-1.17802896,0.045199795,0.17552224,0.086405434,0.000353458,1.75E-05,0.003083421,0.000138164,,,,,,,,,,,,,,,,,,
2.403,5000,-1.1588592,0.058061964,-0.28404304,0.12235917,0.000570948,2.90E-05,0.006222407,0.00035756,,,,,,,,,,,,,,,,,,
2.405,5000,-1.15554256,0.047062653,0.12794064,0.243582635,0.000377625,2.35E-05,0.024567749,0.000475417,,,,,,,,,,,,,,,,,,
2.407,5000,-1.15161184,0.047033742,-0.17919632,0.09543411,0.000381667,2.21E-05,0.003728182,0.000204256,,,,,,,,,,,,,,,,,,
2.409,5000,-1.15926368,0.04512012,-0.07269808,0.203782712,0.000348271,2.03E-05,0.017260255,0.000758628,,,,,,,,,,,,,,,,,,
2.411,5000,-1.15597632,0.052729892,-0.28987744,0.162363513,0.000481992,1.67E-05,0.011031199,0.000627083,,,,,,,,,,,,,,,,,,
2.413,5000,-1.14356096,0.045828235,0.00011104,0.138162039,0.000359524,1.56E-05,0.00788945,0.000489187,,,,,,,,,,,,,,,,,,
2.415,5000,-1.1402112,0.042163005,0.097612,0.122579341,0.000302658,1.27E-05,0.006271765,0.000258163,,,,,,,,,,,,,,,,,,
2.417,5000,-1.14228608,0.045459982,0.2666328,0.101069443,0.000352434,3.00E-05,0.00418728,0.000204678,,,,,,,,,,,,,,,,,,
2.419,5000,-1.13871824,0.042652267,-0.07739696,0.110559829,0.000309497,1.37E-05,0.005029544,0.000184706,,,,,,,,,,,,,,,,,,
2.421,5000,-1.16368048,0.045934355,0.02703488,0.218212539,0.000363445,1.69E-05,0.019519327,0.00084638,,,,,,,,,,,,,,,,,,
2.423,5000,-1.13733936,0.04938084,-0.17286416,0.142976435,0.000412141,2.20E-05,0.008448863,0.000579572,,,,,,,,,,,,,,,,,,
2.425,5000,-1.14697072,0.044027808,0.1191168,0.127069934,0.000330823,1.68E-05,0.006662074,0.00025107,,,,,,,,,,,,,,,,,,
2.427,5000,-1.14648528,0.050148682,-0.09643824,0.24580714,0.00042768,1.93E-05,0.024720366,0.001076864,,,,,,,,,,,,,,,,,,
2.429,5000,-1.123244,0.044832131,0.0753952,0.074416329,0.000341283,2.02E-05,0.002282739,0.000129949,,,,,,,,,,,,,,,,,,
2.431,5000,-1.12423584,0.049388692,0.06066048,0.130221647,0.000413799,1.37E-05,0.006900381,0.000313514,,,,,,,,,,,,,,,,,,
2.433,5000,-1.11353584,0.045679368,0.16508384,0.144183393,0.000347347,1.37E-05,0.008475789,0.000474411,,,,,,,,,,,,,,,,,,
2.435,5000,-1.11227408,0.048596871,0.11923392,0.158203721,0.000398891,1.59E-05,0.010241706,0.000533435,,,,,,,,,,,,,,,,,,
2.437,5000,-1.10580496,0.051498727,0.02472992,0.098187015,0.00044356,2.12E-05,0.003945641,0.000111846,,,,,,,,,,,,,,,,,,
2.439,5000,-1.1242976,0.047014657,-0.0196024,0.093599091,0.000371173,1.87E-05,0.003619851,0.000166658,,,,,,,,,,,,,,,,,,
2.441,5000,-1.12636992,0.050876796,0.02358608,0.222232662,0.000436085,2.45E-05,0.020190354,0.000287339,,,,,,,,,,,,,,,,,,
2.443,5000,-1.11165248,0.048855557,0.02377712,0.151426446,0.000397542,2.65E-05,0.009322552,0.000381039,,,,,,,,,,,,,,,,,,
2.445,5000,-1.1051208,0.046276541,-0.06123824,0.187046326,0.000359026,2.92E-05,0.014301374,0.000424642,,,,,,,,,,,,,,,,,,
2.447,5000,-1.11297536,0.036093932,-0.06461776,0.144473683,0.000217166,1.35E-05,0.008487879,0.000510444,,,,,,,,,,,,,,,,,,
2.449,5000,-1.12194208,0.058270062,0.07707328,0.233325276,0.000564697,5.36E-05,0.022313147,0.001170777,,,,,,,,,,,,,,,,,,
2.451,5000,-1.10663632,0.046813141,0.00391776,0.149908012,0.000363131,1.85E-05,0.009170006,0.000370103,,,,,,,,,,,,,,,,,,
2.453,5000,-1.11266256,0.047835897,0.1728888,0.140205875,0.000379141,2.87E-05,0.008007183,0.000391246,,,,,,,,,,,,,,,,,,
2.455,5000,-1.0846872,0.041523942,0.0076768,0.086307666,0.000284756,1.75E-05,0.003041837,0.000135734,,,,,,,,,,,,,,,,,,
2.457,5000,-1.09605552,0.049098954,0.02847088,0.126494091,0.000398453,2.09E-05,0.006485668,0.00037769,,,,,,,,,,,,,,,,,,
2.459,5000,-1.08612976,0.040394903,-0.0221536,0.102621212,0.000269658,1.57E-05,0.004265549,0.000106919,,,,,,,,,,,,,,,,,,
2.461,5000,-1.09692928,0.043197235,0.00954992,0.17477401,0.000308746,1.77E-05,0.012374144,0.000465046,,,,,,,,,,,,,,,,,,
2.463,5000,-1.0988336,0.045083141,-0.00093168,0.113438704,0.000329575,2.14E-05,0.005243256,0.00030082,,,,,,,,,,,,,,,,,,
2.465,5000,-1.10108416,0.04574408,-0.06045136,0.194063513,0.000341626,1.35E-05,0.015303383,0.000741011,,,,,,,,,,,,,,,,,,
2.467,5000,-1.08723872,0.045329367,0.10673648,0.071926516,0.000333626,2.93E-05,0.002086055,9.13E-05,,,,,,,,,,,,,,,,,,
2.469,5000,-1.09995328,0.047271334,-0.10461456,0.130518448,0.000361155,1.78E-05,0.00691021,0.000230576,,,,,,,,,,,,,,,,,,
2.479,5000,-1.0796144,0.044184463,0.055144,0.111643163,0.000317064,2.04E-05,0.004989335,0.00026974,,,,,,,,,,,,,,,,,,
2.489,5000,-1.06887328,0.044650175,-0.02156848,0.16510526,0.000321156,1.37E-05,0.010985298,0.000567247,,,,,,,,,,,,,,,,,,
2.499,5000,-1.08839232,0.043866867,-0.068656,0.215877799,0.000308733,1.57E-05,0.018562658,0.000567735,,,,,,,,,,,,,,,,,,
2.509,5000,-1.06018656,0.04414202,0.10166176,0.119057223,0.000308143,1.14E-05,0.005639708,0.000337185,,,,,,,,,,,,,,,,,,
2.519,5000,-1.04560336,0.043805249,-0.01068912,0.10610744,0.000302881,2.04E-05,0.004462403,0.000292944,,,,,,,,,,,,,,,,,,
2.529,5000,-1.02693584,0.04584461,-0.04650544,0.087679894,0.000329483,2.77E-05,0.00303971,0.000134502,,,,,,,,,,,,,,,,,,
2.539,5000,-1.03081824,0.044582839,-0.14459424,0.111173349,0.000308487,2.68E-05,0.00483895,0.000227431,,,,,,,,,,,,,,,,,,
2.549,5000,-1.0309616,0.047448396,-0.00964608,0.098200106,0.000346414,1.75E-05,0.003765801,0.00018373,,,,,,,,,,,,,,,,,,
2.559,5000,-1.0086584,0.042936241,-0.0175184,0.096436558,0.000281094,1.08E-05,0.003605971,0.000102949,,,,,,,,,,,,,,,,,,
2.569,5000,-0.99410864,0.04277675,-0.00890032,0.098672384,0.000280654,1.73E-05,0.003762404,0.00028841,,,,,,,,,,,,,,,,,,
2.579,5000,-0.99979424,0.044850462,0.01511808,0.099426379,0.000301227,1.64E-05,0.003843045,0.000163283,,,,,,,,,,,,,,,,,,
2.589,5000,-1.01192928,0.045364118,-0.0249368,0.145421574,0.000305303,1.40E-05,0.008188815,0.000241069,,,,,,,,,,,,,,,,,,
2.599,5000,-0.98507616,0.040872059,0.07274112,0.108694329,0.000245399,1.02E-05,0.004549604,0.000271757,,,,,,,,,,,,,,,,,,
2.609,5000,-0.97805552,0.046222607,-0.04095312,0.096903886,0.000311218,1.86E-05,0.003583221,0.000112092,,,,,,,,,,,,,,,,,,
2.619,5000,-0.9663056,0.043056021,0.00699744,0.104262934,0.000268268,1.06E-05,0.004154061,0.000143908,,,,,,,,,,,,,,,,,,
2.629,5000,-0.95795936,0.039389334,-0.01643248,0.076143238,0.00022278,1.38E-05,0.00218084,0.000110308,,,,,,,,,,,,,,,,,,
2.639,5000,-0.95469584,0.043328808,-0.04148144,0.107203498,0.000270073,1.22E-05,0.004389259,0.00033147,,,,,,,,,,,,,,,,,,
2.649,5000,-0.94888736,0.044456593,0.00194096,0.11408591,0.000282455,1.19E-05,0.004822194,0.00035683,,,,,,,,,,,,,,,,,,
2.659,5000,-0.94902656,0.042004015,0.01552272,0.093637148,0.00024943,1.94E-05,0.003285821,0.000135936,,,,,,,,,,,,,,,,,,
2.669,5000,-0.932812,0.043197819,0.0238216,0.109909665,0.000261095,1.36E-05,0.004510044,0.000194767,,,,,,,,,,,,,,,,,,
2.679,5000,-0.92985984,0.044777415,0.11055936,0.1146735,0.000279897,1.68E-05,0.004898866,0.000334862,,,,,,,,,,,,,,,,,,
2.689,5000,-0.91811824,0.039402414,-0.00614336,0.115223847,0.000212821,9.91E-06,0.00490619,0.000254946,,,,,,,,,,,,,,,,,,
2.699,5000,-0.923628,0.042315623,0.00548576,0.092119305,0.000243217,1.11E-05,0.003136545,0.000141007,,,,,,,,,,,,,,,,,,
2.709,5000,-0.90802784,0.041662817,-0.0455112,0.088262143,0.00023754,1.18E-05,0.00288065,0.000180525,,,,,,,,,,,,,,,,,,
2.719,5000,-0.90632464,0.044385287,-0.00422912,0.092341187,0.000266482,1.49E-05,0.003150961,0.000113812,,,,,,,,,,,,,,,,,,
2.729,5000,-0.89500944,0.041848007,0.00628704,0.1029566,0.000232106,1.73E-05,0.003882075,0.000250021,,,,,,,,,,,,,,,,,,
2.739,5000,-0.88999584,0.036562692,0.00089216,0.069489974,0.000176513,1.19E-05,0.001754485,9.41E-05,,,,,,,,,,,,,,,,,,
2.749,5000,-0.8870904,0.04110478,-0.02041136,0.084053655,0.000223981,5.45E-06,0.002573257,0.000126252,,,,,,,,,,,,,,,,,,
2.759,5000,-0.88055872,0.041268912,-0.0482768,0.070675678,0.000224241,2.19E-05,0.001819151,9.55E-05,,,,,,,,,,,,,,,,,,
2.769,5000,-0.8798328,0.041631737,0.00685696,0.070537198,0.000225813,1.24E-05,0.001801679,8.65E-05,,,,,,,,,,,,,,,,,,
2.779,5000,-0.86931232,0.040781567,-0.01785712,0.072709627,0.000216449,9.85E-06,0.001887894,0.000133453,,,,,,,,,,,,,,,,,,
2.789,5000,-0.86943024,0.043174878,0.0052944,0.060969463,0.000237614,1.01E-05,0.001323319,0.000107536,,,,,,,,,,,,,,,,,,
2.799,5000,-0.86779328,0.040295266,0.03475488,0.079865005,0.000203516,1.14E-05,0.002261469,0.000166324,,,,,,,,,,,,,,,,,,
2.809,5000,-0.8540064,0.039179707,-0.008648,0.099969161,0.000195573,7.95E-06,0.003557338,0.000179373,,,,,,,,,,,,,,,,,,
2.819,5000,-0.84068656,0.036134569,0.01936064,0.054962008,0.000164554,5.84E-06,0.001074803,2.56E-05,,,,,,,,,,,,,,,,,,
2.829,5000,-0.84574,0.041744325,-0.01144016,0.067422493,0.000215023,1.06E-05,0.001610318,6.66E-05,,,,,,,,,,,,,,,,,,
2.839,5000,-0.84818912,0.042233431,0.01738224,0.076917153,0.000220627,2.13E-05,0.002063516,0.000167288,,,,,,,,,,,,,,,,,,
2.849,5000,-0.82892672,0.040625882,-0.02310896,0.070063125,0.000204014,8.68E-06,0.001716159,0.000102906,,,,,,,,,,,,,,,,,,
2.859,5000,-0.8291144,0.037179846,0.01103536,0.074038773,0.000166911,9.98E-06,0.001914608,5.63E-05,,,,,,,,,,,,,,,,,,
2.869,5000,-0.82528864,0.037119501,-0.0108784,0.060393443,0.000165816,8.74E-06,0.001276664,8.54E-05,,,,,,,,,,,,,,,,,,
2.879,5000,-0.81029024,0.039330916,-0.00194496,0.070595503,0.000184968,8.54E-06,0.001728633,8.60E-05,,,,,,,,,,,,,,,,,,
2.889,5000,-0.81582896,0.040759105,-0.04395936,0.070774165,0.000195082,7.92E-06,0.001732025,0.000108692,,,,,,,,,,,,,,,,,,
2.899,5000,-0.81600544,0.039024019,-0.01214624,0.069659826,0.000180991,1.25E-05,0.001656966,5.52E-05,,,,,,,,,,,,,,,,,,
2.909,5000,-0.81352208,0.038490632,0.0239352,0.064665561,0.000174263,1.06E-05,0.001447709,8.87E-05,,,,,,,,,,,,,,,,,,
2.919,5000,-0.79530448,0.040217192,-0.01118688,0.056520317,0.000186263,9.45E-06,0.001097933,5.21E-05,,,,,,,,,,,,,,,,,,
2.929,5000,-0.79480416,0.035441531,-0.00247552,0.065546706,0.000146957,1.09E-05,0.001465589,5.99E-05,,,,,,,,,,,,,,,,,,
2.939,5000,-0.78765296,0.036074345,-0.03096064,0.059212924,0.000151694,7.83E-06,0.001197081,4.56E-05,,,,,,,,,,,,,,,,,,
2.949,5000,-0.78431008,0.036019808,-0.03555376,0.056225256,0.000147586,4.80E-06,0.001078833,6.08E-05,,,,,,,,,,,,,,,,,,
2.959,5000,-0.78797824,0.037306446,-0.00873136,0.063046402,0.000160432,7.05E-06,0.001322125,6.87E-05,,,,,,,,,,,,,,,,,,
2.969,5000,-0.776404,0.040352073,0.01541264,0.057596744,0.000184164,7.98E-06,0.001123074,7.05E-05,,,,,,,,,,,,,,,,,,
2.979,5000,-0.77404976,0.037364092,-0.00437984,0.059167945,0.00015608,1.01E-05,0.001180857,0.000103265,,,,,,,,,,,,,,,,,,
2.989,5000,-0.761528,0.037398804,-0.002988,0.069312824,0.00015516,1.25E-05,0.001606844,5.71E-05,,,,,,,,,,,,,,,,,,
2.999,5000,-0.77305568,0.038178322,0.00305024,0.063169824,0.000161845,9.78E-06,0.001331904,8.13E-05,,,,,,,,,,,,,,,,,,
3,5000,-0.77032992,0.040471673,0.02378224,0.051933568,0.000181915,7.57E-06,0.000887822,5.40E-05,,,,,,,,,,,,,,,,,,
