N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
2.39,10000,-1.160268001,0.277187749,0.146722,0.566980682,0.013475878,0.000439326,0.134468997,0.002730607,,,,,,,,,,,,,,
2.4,10000,-1.204960001,0.274466534,-0.246672,0.561969576,0.012958224,0.000667563,0.132830615,0.003521423,,,,,,,,,,,,,,
2.41,10000,-1.255448001,0.28045577,0.017498,0.669934876,0.013482297,0.000507921,0.185792296,0.0027776,,,,,,,,,,,,,,
2.42,10000,-1.193196002,0.284039338,0.453172,0.412932171,0.013748057,0.000527059,0.070482011,0.002407362,,,,,,,,,,,,,,
2.43,10000,-1.166692003,0.276166648,-0.194074,0.55575099,0.013010265,0.000476827,0.126454729,0.002890426,,,,,,,,,,,,,,
2.44,10000,-1.195496002,0.283197517,0.033438,0.616743139,0.013438159,0.000433287,0.156294034,0.003420085,,,,,,,,,,,,,,
2.45,10000,-1.175472001,0.287725385,0.0169,0.605742643,0.013769318,0.0006176,0.14968967,0.003797497,,,,,,,,,,,,,,
2.46,10000,-1.153936002,0.279150763,0.290506,0.51723177,0.012840189,0.000564669,0.109232151,0.003010893,,,,,,,,,,,,,,
2.47,10000,-1.196040002,0.284508836,-0.060806,0.634869522,0.013234106,0.000307142,0.16317376,0.002668409,,,,,,,,,,,,,,
2.48,10000,-1.143244002,0.261552359,-0.209812,0.537690584,0.011098632,0.000394501,0.116021381,0.00230492,,,,,,,,,,,,,,
2.49,10000,-1.140692002,0.282052196,0.126652,0.572528698,0.01284391,0.000662549,0.131709142,0.00212628,,,,,,,,,,,,,,
2.5,10000,-1.204208002,0.273558865,0.35126,0.533974767,0.011948432,0.000486,0.114331855,0.002373074,,,,,,,,,,,,,,
2.51,10000,-1.112956002,0.296076988,0.256949999,0.502737085,0.013916839,0.00037603,0.100772842,0.002989748,,,,,,,,,,,,,,
2.52,10000,-1.124380002,0.262221007,0.02762,0.579380096,0.010782603,0.000308221,0.133026621,0.002670963,,,,,,,,,,,,,,
2.53,10000,-1.070104002,0.258085239,-0.136194,0.526429667,0.010308517,0.000427494,0.109521072,0.003309863,,,,,,,,,,,,,,
2.54,10000,-1.060788001,0.286955362,-0.172768,0.501572426,0.012764218,0.000375987,0.097966778,0.003623269,,,,,,,,,,,,,,
2.55,10000,-1.078664001,0.261329172,0.028508,0.541784767,0.010452258,0.000292847,0.115429077,0.001907606,,,,,,,,,,,,,,
2.56,10000,-1.051172002,0.246384065,0.242576,0.460467594,0.009220469,0.000439826,0.082779052,0.002393623,,,,,,,,,,,,,,
2.57,10000,-1.038896001,0.270364017,-0.078984,0.506376943,0.011024327,0.00047963,0.099107044,0.002895219,,,,,,,,,,,,,,
2.58,10000,-1.051748001,0.265462136,0.05514,0.499397137,0.010583653,0.000361705,0.096536903,0.001740836,,,,,,,,,,,,,,
2.59,10000,-1.027984001,0.273815588,-0.098252,0.486565005,0.011135185,0.000401528,0.091172921,0.002325901,,,,,,,,,,,,,,
2.6,10000,-1.003456,0.246707391,-0.001162,0.488251544,0.008953282,0.00035241,0.09168426,0.002703615,,,,,,,,,,,,,,
2.61,10000,-1.023048001,0.248153482,-0.132928,0.476373705,0.008994572,0.000425836,0.086990377,0.002315412,,,,,,,,,,,,,,
2.62,10000,-1.031440002,0.244240553,0.011528,0.521706955,0.008762495,0.000341251,0.103459833,0.002992669,,,,,,,,,,,,,,
2.63,10000,-0.999136001,0.263083664,0.19743,0.458870173,0.010007022,0.000325803,0.080360345,0.002261815,,,,,,,,,,,,,,
2.64,10000,-0.969624001,0.244263832,0.065836,0.4593028,0.00853473,0.000251183,0.080074537,0.002855616,,,,,,,,,,,,,,
2.65,10000,-1.007320001,0.249067738,-0.012552,0.493020454,0.008748064,0.000440149,0.091935679,0.001623304,,,,,,,,,,,,,,
2.66,10000,-0.971056001,0.238766173,-0.121582,0.44704221,0.008088872,0.00049643,0.075520641,0.003071577,,,,,,,,,,,,,,
2.67,10000,-0.990144001,0.249784187,-0.101514,0.459262701,0.008750305,0.000360095,0.078845162,0.001669282,,,,,,,,,,,,,,
2.68,10000,-0.97232,0.242715756,0.062616,0.471576714,0.008214906,0.000301035,0.083027815,0.001713014,,,,,,,,,,,,,,
2.69,10000,-0.936664001,0.221741633,0.09484,0.424603645,0.006797866,0.000382509,0.0667617,0.003353353,,,,,,,,,,,,,,
2.7,10000,-0.927976,0.237621682,0.037424,0.433389161,0.007760742,0.000336561,0.069616738,0.003068141,,,,,,,,,,,,,,
2.71,10000,-0.907916,0.2157066,-0.041288,0.410367764,0.006322622,0.000238056,0.062353592,0.000670996,,,,,,,,,,,,,,
2.72,10000,-0.917928001,0.241394341,-0.061674,0.422162858,0.007805879,0.000334196,0.065498298,0.001959789,,,,,,,,,,,,,,
2.73,10000,-0.892184001,0.226043603,-0.004444,0.387557494,0.006791639,0.000317598,0.054821641,0.002044363,,,,,,,,,,,,,,
2.74,10000,-0.897920001,0.225831428,-0.127382,0.386397032,0.006763951,0.000193676,0.05442321,0.001942062,,,,,,,,,,,,,,
2.75,10000,-0.874580001,0.220107392,0.077916,0.376612238,0.006379237,0.00031387,0.05199675,0.001497744,,,,,,,,,,,,,,
2.76,10000,-0.893852,0.226445142,0.006282,0.413057305,0.006747637,0.000246745,0.061245578,0.001779395,,,,,,,,,,,,,,
2.77,10000,-0.880112001,0.219353932,-0.070844,0.374950781,0.006220181,0.000313668,0.051167136,0.001233667,,,,,,,,,,,,,,
2.78,10000,-0.885116,0.211906174,-0.084884,0.386195996,0.005817063,0.000253028,0.053600695,0.002186907,,,,,,,,,,,,,,
2.79,10000,-0.87522,0.22743305,-0.095106,0.379407023,0.006648898,0.000184205,0.051692112,0.001969236,,,,,,,,,,,,,,
2.8,10000,-0.883024,0.22975425,-0.080576,0.403941071,0.006732721,0.000444645,0.058170393,0.001411947,,,,,,,,,,,,,,
2.81,10000,-0.864856,0.219390654,-0.041708,0.364558093,0.006061952,0.000230738,0.047126532,0.001588498,,,,,,,,,,,,,,
2.82,10000,-0.840108001,0.21191656,0.013622,0.352018411,0.005612608,0.000379302,0.04396831,0.001956146,,,,,,,,,,,,,,
2.83,10000,-0.839040001,0.216148927,-0.064184,0.337620874,0.005820312,0.000198871,0.040340538,0.001219313,,,,,,,,,,,,,,
2.84,10000,-0.850412,0.21692153,-0.143348,0.345108434,0.005863678,0.000195766,0.041678056,0.001158919,,,,,,,,,,,,,,
2.85,10000,-0.814268,0.195639116,-0.039782,0.326894467,0.004719879,0.000138042,0.037448456,0.001138264,,,,,,,,,,,,,,
2.86,10000,-0.810344,0.191978856,0.043508,0.323138877,0.004483611,0.000148962,0.036604939,0.001201036,,,,,,,,,,,,,,
2.87,10000,-0.790588,0.192079707,-0.001466,0.313634773,0.004461787,0.000201882,0.034077023,0.001234753,,,,,,,,,,,,,,
2.88,10000,-0.785724,0.199071936,0.011218,0.299892309,0.004769529,0.000162687,0.031244333,0.000853036,,,,,,,,,,,,,,
2.89,10000,-0.785308,0.186610141,-0.07262,0.300384313,0.004153872,0.000181175,0.031018295,0.001201963,,,,,,,,,,,,,,
2.9,10000,-0.789512,0.213697547,-0.01834,0.325782082,0.005400099,0.000224677,0.036659477,0.001077331,,,,,,,,,,,,,,
2.91,10000,-0.818188,0.214578835,-0.074324,0.363162695,0.005457723,0.000236318,0.044957276,0.001481818,,,,,,,,,,,,,,
2.92,10000,-0.814872,0.208300417,0.00354,0.365334188,0.005072303,0.000215757,0.045814591,0.001490545,,,,,,,,,,,,,,
2.93,10000,-0.792764001,0.207912963,-0.071846,0.326561529,0.005063561,0.000148832,0.036263028,0.001594354,,,,,,,,,,,,,,
2.94,10000,-0.797652,0.208931967,-0.075192,0.316609039,0.005061504,0.000241355,0.033972801,0.002041625,,,,,,,,,,,,,,
2.95,10000,-0.779476001,0.213120166,-0.062526,0.319977092,0.005184692,0.000258427,0.034977285,0.001152388,,,,,,,,,,,,,,
2.96,10000,-0.765428001,0.201061524,0.00059,0.307529661,0.004645991,0.000211929,0.031789244,0.001606908,,,,,,,,,,,,,,
2.97,10000,-0.757752001,0.184665931,0.01287,0.296700393,0.003850103,0.000201045,0.029544264,0.001016242,,,,,,,,,,,,,,
2.98,10000,-0.791464,0.201680382,-0.094616,0.33215691,0.004591528,0.00027692,0.036919011,0.0017558,,,,,,,,,,,,,,
2.99,10000,-0.764396001,0.183413072,0.018926,0.294330302,0.003750765,8.78E-05,0.029027264,0.001012963,,,,,,,,,,,,,,
3,10000,-0.761044,0.198659582,-0.017028,0.277748605,0.004416334,0.00016476,0.025674927,0.000895095,,,,,,,,,,,,,,
