N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
2.22,100,0.008498012,0.003113147,0.000161568,-0.001542379,-0.0028733,-0.003685932,-0.004338037,-0.00456146,-0.004616855,0.005525394,0.003505534,0.002102717,0.001316625,0.001743032,0.002343735,0.002997204,0.00350626,0.003738698,,,,
2.23,100,0.008299066,0.002874726,0.000490778,-0.001113037,-0.002394879,-0.003396458,-0.004142379,-0.004716329,-0.004975015,0.006282994,0.004185012,0.002568651,0.001545464,0.001498587,0.002167365,0.003161508,0.004194063,0.004851757,,,,
2.24,100,0.006337749,0.001652094,-0.000348696,-0.001470405,-0.002133563,-0.002698695,-0.003122642,-0.003389484,-0.00332738,0.004815645,0.002708769,0.001515179,0.001092842,0.00138696,0.002038168,0.002511206,0.002851321,0.00311864,,,,
2.25,100,0.005492936,0.001353726,-0.000683116,-0.001731799,-0.002367589,-0.002580484,-0.002690352,-0.002679826,-0.002549826,0.003392752,0.002189663,0.001405458,0.00105408,0.001197573,0.001515309,0.001737214,0.002011602,0.002018177,,,,
2.26,100,0.008245975,0.003052159,0.000330186,-0.00145955,-0.002751786,-0.003545076,-0.00427455,-0.004585737,-0.004695081,0.006239402,0.004012419,0.002282817,0.001325237,0.001720906,0.00258118,0.003303327,0.004053803,0.004616017,,,,
2.27,100,0.010352932,0.003830962,0.000272147,-0.001792458,-0.003327327,-0.004292458,-0.004916274,-0.005450881,-0.005638777,0.00552437,0.003346075,0.002165526,0.001791519,0.001845242,0.002292918,0.002915537,0.003336665,0.00394852,,,,
2.28,100,0.012057868,0.005135238,0.001129712,-0.001520946,-0.00340305,-0.005012524,-0.005905289,-0.006649897,-0.007033583,0.006313488,0.004225515,0.002583955,0.001662624,0.001863839,0.002678425,0.00342847,0.004189138,0.004680507,,,,
2.29,100,0.007890869,0.002564555,-0.000265445,-0.001737682,-0.002806497,-0.00336926,-0.003832945,-0.00416834,-0.004214525,0.004941612,0.003008791,0.001829188,0.001250355,0.0013756,0.001985263,0.002657111,0.003066623,0.003452056,,,,
2.3,100,0.008484501,0.002767792,-0.000165761,-0.001771024,-0.00280576,-0.003561681,-0.004187734,-0.004568129,-0.004694051,0.005320753,0.003407882,0.002051369,0.001441905,0.001580816,0.002141414,0.002871281,0.003399225,0.00369049,,,,
2.31,100,0.010818565,0.003933173,0.000251331,-0.002105116,-0.003662484,-0.004460642,-0.005027749,-0.005483409,-0.005753146,0.005347791,0.003597824,0.002282739,0.001569997,0.001767373,0.002197771,0.002904757,0.003531269,0.003791847,,,,
2.32,100,0.00934162,0.003154251,-2.64E-05,-0.00165088,-0.002851274,-0.0037968,-0.004515748,-0.005096012,-0.005412066,0.004995097,0.0031865,0.001847299,0.001202627,0.001486914,0.001943865,0.002564166,0.00333747,0.003690135,,,,
2.33,100,0.010047934,0.003419383,0.000252015,-0.002027589,-0.003290484,-0.004114037,-0.004841011,-0.005293382,-0.005509962,0.005895399,0.003492876,0.002308663,0.001569459,0.001754417,0.002315029,0.003068458,0.00381542,0.004107218,,,,
2.34,100,0.012346961,0.004742225,0.000623541,-0.001839485,-0.003711985,-0.005043564,-0.005887512,-0.006546461,-0.0070412,0.005571977,0.003694364,0.002444972,0.001784676,0.001876114,0.002458039,0.003027877,0.003605233,0.00410549,,,,
2.35,100,0.00953179,0.003237317,-6.10E-05,-0.00194834,-0.003293866,-0.003966102,-0.004596497,-0.005016893,-0.005148605,0.005346767,0.003475777,0.002122132,0.001315966,0.001709913,0.002288056,0.002868328,0.003477445,0.003707829,,,,
2.36,100,0.011640974,0.004116107,0.00018887,-0.002313235,-0.003902839,-0.004906655,-0.005527051,-0.005951263,-0.006283632,0.004915509,0.00342369,0.002228084,0.001563133,0.001673819,0.002287686,0.002787841,0.003232826,0.003643226,,,,
2.37,100,0.013008106,0.004870343,0.000388238,-0.002439919,-0.004235182,-0.005342155,-0.006254262,-0.006745711,-0.006924001,0.00495399,0.003449657,0.002206511,0.001517783,0.001554975,0.002092415,0.002826161,0.003479521,0.003781324,,,,
2.38,100,0.012165934,0.004397647,0.000275672,-0.002276038,-0.003756432,-0.004945774,-0.005663011,-0.006403144,-0.006814068,0.004648548,0.003221064,0.002354828,0.001800132,0.001576664,0.002078096,0.002753587,0.003066381,0.003798554,,,,
2.39,100,0.016021342,0.00703779,0.001825159,-0.001944972,-0.004572077,-0.006523919,-0.007926553,-0.008840504,-0.009335639,0.003165434,0.003015985,0.002725229,0.002122266,0.001850003,0.001798616,0.002294716,0.002982662,0.003822274,,,,
2.4,100,0.014417972,0.005955081,0.001166002,-0.002030578,-0.004363339,-0.005947287,-0.006990708,-0.00769979,-0.008204924,0.004346873,0.003200691,0.002377917,0.00193636,0.001942525,0.002211711,0.002510235,0.003058927,0.003682303,,,,
2.41,100,0.015317553,0.006199791,0.000860185,-0.002554551,-0.005069156,-0.006438629,-0.007474157,-0.007969554,-0.008159293,0.003709658,0.003088206,0.002432203,0.001942556,0.002060123,0.002126847,0.002417463,0.002838724,0.003253548,,,,
2.42,100,0.012703828,0.00482212,0.000442251,-0.002472222,-0.004416958,-0.005359326,-0.006133932,-0.006489986,-0.006734198,0.004108312,0.00260916,0.001897964,0.001875703,0.002113072,0.001909186,0.002309609,0.002604572,0.003100579,,,,
2.43,100,0.014607157,0.005413474,0.000452817,-0.002581262,-0.004609946,-0.006103762,-0.006899684,-0.007343765,-0.007824293,0.004063787,0.003123187,0.002304452,0.001933961,0.001717402,0.002271745,0.002449909,0.002991233,0.003220096,,,,
2.44,100,0.014318041,0.005505672,0.000593041,-0.002361169,-0.004341432,-0.005940511,-0.006836039,-0.00738854,-0.007830647,0.004306593,0.003183945,0.002365404,0.001926409,0.001876451,0.002029091,0.002430562,0.002933481,0.00343598,,,,
2.45,100,0.015364382,0.005930566,0.000849251,-0.00254838,-0.004947721,-0.006497983,-0.007298906,-0.007728645,-0.008172727,0.003267113,0.002839445,0.002438558,0.001984631,0.001759554,0.001978936,0.002192403,0.002781928,0.003403475,,,,
2.46,100,0.016404697,0.00659325,0.001295619,-0.00237767,-0.004952669,-0.006747933,-0.007995173,-0.008888597,-0.00920873,0.002680784,0.002543212,0.002304413,0.002002657,0.001773138,0.001545018,0.002177235,0.002668291,0.002917722,,,,
2.47,100,0.014173397,0.005263396,0.000478001,-0.002444367,-0.004497524,-0.005994103,-0.006746604,-0.007395422,-0.00772924,0.003861586,0.002986793,0.002222065,0.001849153,0.001583053,0.001858811,0.002391905,0.002907396,0.003419014,,,,
2.48,100,0.013741988,0.004768041,0.000145672,-0.002786432,-0.004536695,-0.005769589,-0.00653551,-0.007104195,-0.00732288,0.002985555,0.002745361,0.00208935,0.001788117,0.001656929,0.001995738,0.002048805,0.002338107,0.002750569,,,,
2.49,100,0.014359553,0.005267843,0.000173764,-0.002859525,-0.00461755,-0.005789261,-0.006633077,-0.007388343,-0.00759729,0.003812217,0.002865944,0.002248145,0.001808217,0.001936395,0.001983812,0.002214072,0.002889415,0.003240818,,,,
2.5,100,0.014949554,0.005447186,0.00032179,-0.002812288,-0.004842419,-0.006167681,-0.006958603,-0.007571894,-0.007980186,0.003615304,0.002938816,0.002192623,0.001943195,0.001906175,0.00208314,0.002224128,0.002674526,0.003262187,,,,
2.51,100,0.013640946,0.005046211,0.000445554,-0.002431946,-0.004286156,-0.005604445,-0.006545499,-0.007188659,-0.007487345,0.004412871,0.003313742,0.002508118,0.001711124,0.001694395,0.001940576,0.002525634,0.003190434,0.003817096,,,,
2.52,100,0.013486119,0.004327699,-3.52E-05,-0.002630591,-0.004575326,-0.005647694,-0.006414669,-0.006906249,-0.007254276,0.003780094,0.002666128,0.002056163,0.001710933,0.001797451,0.001959509,0.002401099,0.002629618,0.002926364,,,,
2.53,100,0.01577291,0.005756461,9.53E-05,-0.002964065,-0.004966564,-0.006319722,-0.007276172,-0.008005253,-0.008393938,0.002780489,0.002821269,0.00255097,0.002343504,0.001782363,0.001720051,0.002080532,0.002752343,0.003518125,,,,
2.54,100,0.014182725,0.004976541,0.000140619,-0.002767669,-0.004566879,-0.005983984,-0.006812932,-0.007196092,-0.007735699,0.003163668,0.00300263,0.002396063,0.001914448,0.001847372,0.001767648,0.002134725,0.002797964,0.003387658,,,,
2.55,100,0.015618608,0.005223606,-0.000262316,-0.003355735,-0.005161524,-0.006420208,-0.007293894,-0.007599553,-0.00794416,0.002526135,0.002567564,0.002041257,0.001939343,0.001903079,0.001864625,0.002008061,0.002353754,0.003032909,,,,
2.56,100,0.014600699,0.004977146,5.96E-06,-0.00279588,-0.004679301,-0.005950879,-0.006870354,-0.007453777,-0.007799568,0.003094449,0.002776059,0.00221991,0.001871979,0.001663469,0.001918281,0.002256379,0.002526834,0.003202976,,,,
2.57,100,0.015043594,0.005000171,6.82E-05,-0.003155223,-0.004801406,-0.006112985,-0.007016539,-0.007633252,-0.007976544,0.002635742,0.002537292,0.00231459,0.001977648,0.001810527,0.001685525,0.002015019,0.002608028,0.003264239,,,,
2.58,100,0.014927199,0.005278646,8.55E-05,-0.003088065,-0.005077538,-0.006219644,-0.006956487,-0.007697673,-0.007899516,0.00307276,0.002478022,0.002218586,0.001957733,0.001737486,0.001765536,0.002191727,0.002581506,0.003232925,,,,
2.59,100,0.014495514,0.00479525,-9.09E-05,-0.003043301,-0.005011853,-0.005981853,-0.006644749,-0.007162382,-0.007337252,0.003203472,0.002704337,0.002281246,0.001890538,0.001491178,0.001858397,0.002252463,0.002560671,0.002965707,,,,
2.6,100,0.014279869,0.004541317,-0.000293026,-0.003029341,-0.005068551,-0.006098814,-0.006575394,-0.00691,-0.007417502,0.002492258,0.002308629,0.001957172,0.001701043,0.001616432,0.001671575,0.001823907,0.002301658,0.002841962,,,,
2.61,100,0.014519619,0.004197777,-0.000618276,-0.00326696,-0.004767092,-0.005828407,-0.006764855,-0.007223146,-0.007403805,0.003016276,0.002707252,0.002143879,0.002163413,0.001824508,0.001867048,0.002082965,0.002715249,0.003305501,,,,
2.62,100,0.014907541,0.004901356,-0.000311276,-0.003277854,-0.005370749,-0.006397855,-0.007070881,-0.007323251,-0.007151804,0.002751259,0.00212096,0.002052945,0.002162199,0.0022514,0.002043451,0.001839551,0.002673292,0.002892376,,,,
2.63,100,0.014700305,0.004831751,-0.000171802,-0.003038118,-0.004855879,-0.006205222,-0.007033908,-0.007581409,-0.007724963,0.002834203,0.002756822,0.002461207,0.00195293,0.001752167,0.001869746,0.00221057,0.002483463,0.0030463,,,,
2.64,100,0.014566817,0.004984843,-0.00025871,-0.003440551,-0.005501209,-0.006333314,-0.006934236,-0.007180947,-0.007083448,0.003091858,0.002684284,0.002289483,0.001937569,0.001973715,0.002145226,0.002287846,0.002565402,0.003025526,,,,
2.65,100,0.014670687,0.004830554,-0.0001555,-0.003135235,-0.005304445,-0.006369971,-0.006981024,-0.007329578,-0.007415106,0.002587246,0.002599646,0.002244321,0.001871887,0.001862455,0.001789053,0.001888025,0.002244851,0.002985848,,,,
2.66,100,0.013881712,0.004074869,-0.000817762,-0.003419341,-0.005161577,-0.005739341,-0.006264472,-0.006821579,-0.007014212,0.002748801,0.002383473,0.002278696,0.001996843,0.001712629,0.001924709,0.001789079,0.002554562,0.003244118,,,,
2.67,100,0.014538225,0.004513356,-0.000400065,-0.003268223,-0.005024538,-0.005987959,-0.006652038,-0.007169801,-0.007676514,0.002415894,0.002658902,0.002431762,0.002256941,0.00201595,0.0018865,0.001938812,0.002349493,0.002905044,,,,
2.68,100,0.014172435,0.003931382,-0.000894144,-0.003634143,-0.005104802,-0.006095065,-0.006382039,-0.006622434,-0.006644408,0.00259986,0.002485798,0.002335988,0.002157425,0.001898302,0.001905201,0.002107815,0.002388699,0.002802056,,,,
2.69,100,0.014628318,0.004509896,-0.000678789,-0.003789183,-0.005241025,-0.006071025,-0.006899709,-0.006964577,-0.007032473,0.002239169,0.002364225,0.002240295,0.001946166,0.002124922,0.00178149,0.001911002,0.002037963,0.002736564,,,,
2.7,100,0.014390133,0.004450133,-0.000748552,-0.003571709,-0.005139735,-0.006205787,-0.006585129,-0.006898551,-0.007038683,0.002520131,0.002356388,0.002212589,0.001987642,0.001905124,0.002015276,0.001941104,0.001992854,0.00264639,,,,
2.71,100,0.015109884,0.004933435,-0.000174065,-0.003102223,-0.005022749,-0.006428407,-0.007319856,-0.007822226,-0.008077228,0.002381298,0.00281429,0.002635259,0.002006295,0.001683799,0.001689393,0.002091759,0.002673142,0.003236612,,,,
2.72,100,0.014386609,0.004317922,-0.000453,-0.003303262,-0.004809182,-0.006221551,-0.006984051,-0.00707642,-0.006993263,0.00275682,0.00279648,0.002415817,0.002122394,0.002023645,0.00184568,0.001847535,0.002443359,0.003047392,,,,
2.73,100,0.014395356,0.004151146,-0.000876881,-0.003360038,-0.00475096,-0.006081354,-0.006793854,-0.007363329,-0.007279908,0.002335652,0.002106125,0.001954108,0.001827731,0.001543873,0.001431218,0.001698734,0.001859703,0.002325211,,,,
2.74,100,0.01359662,0.003341356,-0.001234302,-0.003664433,-0.005169037,-0.005836669,-0.00629009,-0.006408249,-0.006293118,0.002386476,0.002381639,0.002115702,0.002051271,0.002051648,0.001757926,0.001894052,0.002161263,0.002994742,,,,
2.75,100,0.014139344,0.0039625,-0.000550526,-0.002956446,-0.004801972,-0.006101972,-0.006821315,-0.006993158,-0.007333816,0.002595047,0.002584824,0.002290586,0.002092062,0.001919471,0.001712829,0.002082871,0.002681204,0.003050404,,,,
2.76,100,0.013847698,0.00350283,-0.001185592,-0.003841381,-0.005374011,-0.006020985,-0.006200853,-0.006345459,-0.00636717,0.002462652,0.002282885,0.001895456,0.001970338,0.001894484,0.001782892,0.001808634,0.001990534,0.002528551,,,,
2.77,100,0.013743791,0.003745895,-0.000646473,-0.003520684,-0.004883183,-0.00575134,-0.006345945,-0.006893314,-0.007096605,0.002275807,0.002535716,0.002187768,0.001869585,0.002082508,0.001618923,0.001773671,0.002061277,0.002641408,,,,
2.78,100,0.013813475,0.003474132,-0.001353368,-0.003567578,-0.004839814,-0.005845735,-0.006280603,-0.006711921,-0.006750211,0.00223811,0.002417842,0.002218765,0.001872292,0.001691513,0.001742469,0.001704651,0.002225461,0.002528556,,,,
2.79,100,0.013822869,0.003331816,-0.001339894,-0.003855683,-0.005140815,-0.005795683,-0.006438051,-0.006747525,-0.0064595,0.002002714,0.002311737,0.002363368,0.001898458,0.00174077,0.001729652,0.001799465,0.00207769,0.002712289,,,,
2.8,100,0.013700015,0.003334619,-0.001365381,-0.003717354,-0.005111433,-0.005800117,-0.006379591,-0.006244986,-0.006306961,0.002641402,0.002499499,0.002138859,0.002031869,0.002014187,0.001977678,0.002068467,0.002393021,0.002601983,,,,
2.81,100,0.013534804,0.003574145,-0.001161381,-0.003512959,-0.004972301,-0.005468485,-0.005977827,-0.006554012,-0.00691875,0.002199127,0.002122737,0.001994259,0.001702245,0.00186392,0.001696328,0.001807814,0.002031424,0.002556192,,,,
2.82,100,0.013241107,0.003083079,-0.001554815,-0.003682841,-0.005151261,-0.005629682,-0.006128236,-0.006404157,-0.006362316,0.002190232,0.002034458,0.00195299,0.001899025,0.001653297,0.001679766,0.001780469,0.002113277,0.002696294,,,,
2.83,100,0.013431199,0.003452382,-0.001295381,-0.003454854,-0.00485867,-0.005939459,-0.006282354,-0.006771434,-0.006814725,0.002246082,0.002228568,0.00182203,0.001854171,0.001830544,0.001619752,0.001720153,0.002183565,0.002688269,,,,
2.84,100,0.013749843,0.003319185,-0.001212526,-0.003654631,-0.004999498,-0.00596463,-0.006451604,-0.006530026,-0.006630421,0.002198457,0.002081,0.001839391,0.001906641,0.001774052,0.001793753,0.001804867,0.002076116,0.002454255,,,,
2.85,100,0.013383463,0.003192145,-0.001397724,-0.003713118,-0.004744828,-0.005437854,-0.006081276,-0.006721145,-0.006620093,0.002285381,0.00227273,0.002218326,0.002200876,0.001947227,0.001823625,0.001872963,0.002554439,0.00295613,,,,
2.86,100,0.013771884,0.003332803,-0.001344171,-0.003848776,-0.005189828,-0.005801933,-0.006182328,-0.006382986,-0.006794829,0.002125617,0.002320203,0.002294103,0.002071859,0.002025845,0.001666355,0.00217052,0.002233493,0.002816659,,,,
2.87,100,0.013769619,0.003116592,-0.001469987,-0.003963671,-0.005187092,-0.005921565,-0.006298012,-0.006367222,-0.00641946,0.00210607,0.002282526,0.002212711,0.002029288,0.002060483,0.001668584,0.001833619,0.002032602,0.00253085,,,,
2.88,100,0.012909988,0.002712093,-0.001690934,-0.004037249,-0.005181328,-0.005783828,-0.005831459,-0.005743828,-0.006012249,0.002202961,0.002396209,0.001985256,0.002000323,0.001878165,0.001882933,0.001891044,0.002034394,0.002606196,,,,
2.89,100,0.013124751,0.003365408,-0.001163934,-0.003482881,-0.004759197,-0.005736039,-0.006367881,-0.006640908,-0.006677356,0.002520834,0.00257548,0.002284782,0.001878314,0.001753247,0.001698922,0.001886122,0.002135997,0.002696856,,,,
2.9,100,0.012694634,0.002617658,-0.001668526,-0.003831947,-0.00478721,-0.005616682,-0.006003393,-0.006049315,-0.006044182,0.00242415,0.002363087,0.002216097,0.002079742,0.001843437,0.001722612,0.001923974,0.002354172,0.002466573,,,,
2.91,100,0.013013539,0.00282525,-0.001586197,-0.004052907,-0.005017775,-0.005627117,-0.006084881,-0.005866986,-0.005917119,0.002509706,0.002229837,0.001925642,0.001842769,0.001699551,0.001615138,0.001873753,0.00195719,0.002529145,,,,
2.92,100,0.013164449,0.002716816,-0.001585684,-0.003956078,-0.005077262,-0.005613314,-0.005804236,-0.005970815,-0.006333447,0.002101042,0.002184096,0.002292618,0.001854326,0.001848161,0.001661058,0.001978822,0.002348707,0.002524512,,,,
2.93,100,0.012816908,0.00255454,-0.001701908,-0.003923354,-0.004787565,-0.005312564,-0.005966513,-0.006132566,-0.006162697,0.002060529,0.002235718,0.002306717,0.002072831,0.001826047,0.001770051,0.002145929,0.002259077,0.002544333,,,,
2.94,100,0.013161354,0.00296425,-0.001427592,-0.003562329,-0.004875618,-0.005731407,-0.006027855,-0.006443381,-0.006634172,0.00214839,0.002527498,0.002416472,0.00201249,0.00170008,0.001912955,0.001981822,0.002199863,0.002734285,,,,
2.95,100,0.012974487,0.002250408,-0.002015776,-0.003960249,-0.005099196,-0.005823143,-0.00592617,-0.005975117,-0.005830117,0.002265221,0.001992252,0.001836773,0.001876922,0.001790467,0.001767225,0.00169939,0.001872491,0.002229701,,,,
2.96,100,0.012893408,0.002875776,-0.001677644,-0.003844881,-0.005069486,-0.005566855,-0.005886065,-0.006157908,-0.006302513,0.00228926,0.002142852,0.002156363,0.002008283,0.001893094,0.001728956,0.001825026,0.002328788,0.002660593,,,,
2.97,100,0.012509369,0.001984369,-0.001727868,-0.003843394,-0.004699446,-0.005529972,-0.005889183,-0.00597392,-0.005925367,0.002120311,0.00247236,0.002255508,0.001961053,0.002025189,0.001982413,0.00198389,0.002161263,0.002595326,,,,
2.98,100,0.012556948,0.002664316,-0.001664895,-0.003721604,-0.004659104,-0.005364762,-0.005721735,-0.006083446,-0.00627542,0.002354233,0.002257441,0.002079054,0.00182049,0.001638854,0.001892508,0.001800564,0.002196791,0.002658342,,,,
2.99,100,0.012648131,0.002456816,-0.001898973,-0.003799763,-0.004644368,-0.005101867,-0.005743182,-0.006515683,-0.006209236,0.002094418,0.002030974,0.001907355,0.001639324,0.001720599,0.001862066,0.001633418,0.001946126,0.00227063,,,,
3,100,0.012430949,0.001979106,-0.002268263,-0.003888131,-0.004882604,-0.00531813,-0.005557341,-0.005882736,-0.005732341,0.002142845,0.002244017,0.001975105,0.00193307,0.001782153,0.001938313,0.001977565,0.002134318,0.002447146,,,,
