-2.87E-05,5.77E-07,-0.0019064,1.31E-05,,,
-2.91E-05,5.85E-07,-0.0019362,1.20E-05,,,
-2.95E-05,5.93E-07,-0.0019626,1.20E-05,,,
-2.99E-05,6.01E-07,-0.0019946,1.18E-05,,,
-3.03E-05,6.08E-07,-0.0020149,1.21E-05,,,
-3.07E-05,6.16E-07,-0.0020448,1.23E-05,,,
-3.11E-05,6.24E-07,-0.0020717,1.19E-05,,,
-3.15E-05,6.32E-07,-0.0021,1.27E-05,,,
-3.19E-05,6.40E-07,-0.0021271,1.13E-05,,,
-3.23E-05,6.48E-07,-0.0021574,1.22E-05,,,
-3.27E-05,6.55E-07,-0.0021839,1.18E-05,,,
-3.31E-05,6.63E-07,-0.0022125,1.19E-05,,,
-3.35E-05,6.71E-07,-0.0022422,1.18E-05,,,
-3.39E-05,6.79E-07,-0.0022671,1.20E-05,,,
-3.43E-05,6.87E-07,-0.0022993,1.20E-05,,,
-3.46E-05,6.95E-07,-0.0023265,1.24E-05,,,
-3.50E-05,7.03E-07,-0.0023588,1.17E-05,,,
-3.54E-05,7.10E-07,-0.0023836,1.22E-05,,,
-3.58E-05,7.18E-07,-0.0024152,1.24E-05,,,
-3.62E-05,7.26E-07,-0.0024403,1.19E-05,,,
-3.66E-05,7.34E-07,-0.0024721,1.27E-05,,,
-3.70E-05,7.42E-07,-0.0025018,1.17E-05,,,
-3.74E-05,7.50E-07,-0.002528,1.19E-05,,,
-3.78E-05,7.58E-07,-0.0025581,1.16E-05,,,
-3.82E-05,7.65E-07,-0.002587,1.21E-05,,,
-3.86E-05,7.73E-07,-0.0026164,1.20E-05,,,
-3.90E-05,7.81E-07,-0.0026425,1.23E-05,,,
-3.94E-05,7.89E-07,-0.002673,1.23E-05,,,
-3.98E-05,7.97E-07,-0.002698,1.23E-05,,,
-4.02E-05,8.05E-07,-0.0027281,1.22E-05,,,
-4.06E-05,8.13E-07,-0.0027558,1.22E-05,,,
-4.09E-05,8.20E-07,-0.0027897,1.24E-05,,,
-4.13E-05,8.28E-07,-0.0028184,1.16E-05,,,
-4.17E-05,8.36E-07,-0.0028451,1.29E-05,,,
-4.21E-05,8.44E-07,-0.0028771,1.18E-05,,,
-4.25E-05,8.52E-07,-0.0029037,1.19E-05,,,
-4.29E-05,8.60E-07,-0.0029335,1.22E-05,,,
-4.33E-05,8.68E-07,-0.0029653,1.19E-05,,,
-4.37E-05,8.75E-07,-0.0029924,1.24E-05,,,
-4.41E-05,8.83E-07,-0.0030231,1.23E-05,,,
-4.45E-05,8.91E-07,-0.0030499,1.21E-05,,,
-4.49E-05,8.99E-07,-0.0030807,1.21E-05,,,
-4.53E-05,9.07E-07,-0.0031064,1.16E-05,,,
-4.57E-05,9.15E-07,-0.0031396,1.24E-05,,,
-4.61E-05,9.23E-07,-0.0031673,1.20E-05,,,
-4.65E-05,9.30E-07,-0.0031972,1.23E-05,,,
-4.69E-05,9.38E-07,-0.0032283,1.19E-05,,,
-4.72E-05,9.46E-07,-0.0032576,1.19E-05,,,
-4.76E-05,9.54E-07,-0.00329,1.19E-05,,,
-4.80E-05,9.62E-07,-0.0033151,1.17E-05,,,
-4.84E-05,9.70E-07,-0.0033478,1.20E-05,,,
-4.88E-05,9.78E-07,-0.003376,1.19E-05,,,
-4.92E-05,9.86E-07,-0.0034055,1.26E-05,,,
-4.96E-05,9.93E-07,-0.0034364,1.16E-05,,,
-5.00E-05,1.00E-06,-0.0034654,1.16E-05,,,
